len,width,area
3.98729943766902,1.00057524771761,3.18413715624537
2.97151833618464,1.19817054726452,2.50053312826015
2.89403347017704,1.23358348746859,2.65172202518206
3.06100834005445,0.908366210731822,2.36236304267674
2.33187940744778,1.04574424781396,1.83565234100155
3.32222471784321,0.904223732769028,2.47829100251169
3.25361125255981,0.89894912372504,2.28398059806383
2.62578856765832,0.942248705552816,1.93668706538221
4.52773892983181,0.955111776171542,3.71417625926871
3.0742596407272,1.10879515788412,2.90011086110916
2.24037442489851,0.911563450254583,1.68367751042824
2.79109517397191,0.867902028385309,1.99652189716161
6.32793590483042,0.940673040698104,5.3034035080089
3.01974012835004,0.910936540302267,2.31993353547352
2.91054842688051,1.06430289167684,2.23307366756468
3.19907547484468,1.23103508557782,2.81926672387183
3.15444939239357,1.35316980491467,2.91792580453745
3.57819953497681,1.00397137117899,2.85922031934199
2.69360059717626,0.939231862632513,2.10104039904813
3.25702766892217,1.01477471061886,2.90230836138504
3.4833826632078,0.905988387697173,2.60321165655317
5.56324356621161,0.930549628766507,4.37029479094686
3.76076245652785,0.924483584014213,3.00560599029617
4.73470536763662,1.02793088525644,3.87936082710863
7.97935195949456,0.920401815271008,6.43246151316619
11.9369588467431,0.916082424144365,9.72692361747325
3.30457499674887,0.994325885241923,2.71564347457412
4.87431729170254,0.90121635165524,3.97326965252815
3.8236953748937,1.11747571093428,3.00347413764217
3.49048148715439,0.996168477314411,2.95771040383047
4.49630693564372,0.901345584743607,3.36023295088023
3.49298196858487,1.00151298715934,2.45540487856043
4.65487388709389,0.868592797116677,3.58379580855409
3.49505344602634,0.999371593196479,2.19748777388751
4.09739414864131,0.736824652953502,2.27520547718866
3.68585394443127,0.80598449493448,2.57628052343009
6.30904777576368,0.750746231554515,4.07766412832222
7.90502055511901,1.01529107561503,6.90562822927513
2.85603081726757,0.713620763373638,1.76630671005417
4.26644504930585,0.853760550127897,2.70040308311212
4.90884665969281,1.03735171718645,4.41371366464912
3.97783509061931,0.632383537057287,2.27664124307999
2.48782210045613,0.787007058210184,1.71001341780461
2.6333416745495,1.00816648033011,2.1997609985011
2.91363340838541,0.810026005047956,2.07025925918631
7.63223426871977,0.808387462102243,5.18297292765204
3.34104957395713,1.05236921399178,2.64412772894655
3.41138542172276,0.80416438767176,2.25668518738411
4.18570918195093,0.877112602712724,3.17969751540447
2.25412824146547,0.985290215277768,1.86328578678844
2.66345929959204,1.00121030233032,2.21159343239225
3.62477571249257,1.04062073679022,3.02169004680796
2.44113919523115,0.969228345136439,1.86886663089029
3.0433920758948,0.94018089136984,2.4633085111862
2.53190425531566,0.996166203283645,1.86396502385139
4.91599159121615,0.845102345693227,3.54786818989156
2.70282425094847,0.956059577068033,2.13640626101828
2.7839077145419,0.834953654900551,2.04279270528558
2.81803475387684,0.971725211752932,2.22087529440339
3.07461613839305,0.897235875283668,2.32385357677417
6.46897193243339,0.977113145066127,4.86416706751727
4.01528068511645,0.932756365400723,3.18871730597714
15.6884763293315,0.97082302543719,13.0328172636582
5.49688310203869,0.959866756717977,4.74284469054132
2.76398438098051,1.02742192658306,2.30532597272812
6.38507905472795,1.21154330601763,5.98369973773296
4.15905562105455,1.06729040989789,3.96225527105683
2.0006524238233,1.18303857904091,1.82756566710161
2.10100621205083,1.14892486027919,1.87193878019079
3.34660797034498,0.921927043420411,2.16424490037446
2.28358691060191,0.925091645633524,1.74523543966321
6.36846027943844,1.11939438899447,6.0748093708688
2.35562504357699,0.811301134462427,1.61229952599908
4.31526457724813,0.899316013723526,3.68972372561184
2.96578563413093,0.942018431776431,2.26286806359011
9.73859330986276,0.949396697618997,8.21275855687162
2.24288532523539,0.871070515641152,1.63294781459092
2.65605410786006,1.01658279052416,2.4244866205248
5.75734865735872,1.04639273990569,4.80155161101521
7.82218753400433,0.872260927531738,6.02413756452455
1.87949126710997,0.954389815717056,1.66042245008426
5.69234599039971,1.03471895798493,4.97358959773167
2.37369577859287,0.90249535736411,1.93089694875924
5.58221611054176,0.789138874566355,3.75513549913926
2.67395364347663,0.859788286110432,1.83793381097583
5.8579315347842,0.740692556628794,3.78079021145338
3.54366802603817,0.670963956431951,1.95348377564151
3.45765545446538,0.865541303475462,2.47699087047097
2.30731557938023,0.943472569483997,1.84707639232988
2.67753732315647,0.891640064015855,1.92063147028419
3.45721984182483,0.900475306764737,2.67874576135226
3.71627681173647,0.995790790957656,2.91928299121267
5.94395385844116,0.990197734229959,4.80514631106369
2.78553601713805,0.69496454483775,1.61301372160246
3.52845247706394,0.891207294291562,4.16894971679841
2.3843294906273,0.919248601190343,5.2721298702035
2.39364454136744,0.881419519847132,9.19929761334923
3.9005214994732,1.75820888288467,2.71100536385484
2.69882700120746,0.830514401273582,1.74401297524656
2.22120681791962,1.62259329153743,1.71955711583996
2.65264911852732,1.00808887224499,4.76760658670163
2.81272685078927,0.901595359223389,1.92762357433284
4.51255073047674,0.941302102051076,2.31419442140696
3.51759259985227,1.8410813322095,2.30862881856866
5.71738430749933,0.945069830960315,2.00306661480064
2.98647953850184,1.28342678597757,3.52387005134245
4.16047279831882,1.43242502900367,2.97334621358704
2.47494327097701,0.899488848519635,4.661622916221
6.87931937808821,0.832311383172178,2.1078274142591
3.33447180427571,0.819585022096182,3.54468186302874
5.33205326046345,0.987456383446432,1.81468244357131
3.2244597368877,0.847369767475617,4.68882069106084
2.38044455257867,0.922595758237022,2.31794767587787
4.80153394431349,1.09679377431709,4.51848910091093
2.89376142226872,1.17321260134281,2.38859861588534
2.6535356032096,0.99516034435846,1.66249686283775
2.42800012877212,1.02439833423294,4.24429258902815
2.57828346360456,0.904258001227993,2.85737132805901
3.65226250140783,0.940367470196475,2.20454019095842
2.5516271419841,0.866977610957645,1.93806970714807
4.78557598443644,1.0066824955466,1.89801284434254
3.09414807355801,0.978285734058372,2.98302811893242
2.57225803618759,1.03277310760228,1.85178891967994
3.82680243818172,1.02211064985209,4.12977730392204
3.56440107099684,1.00821591599874,2.53253418446283
3.51972945059465,1.0706439350929,2.2624443618711
4.03170168883124,1.07498505067016,3.43968170923723
2.70341264960572,1.18923713022328,3.19397854685975
6.07228250470297,1.01601064952732,3.26409171927667
3.051393894302,0.988891644720085,3.29121513446091
5.83956185897381,0.935140882501119,2.41498639401211
2.96904467804998,1.22297388329931,4.86829745207708
6.73475293606365,1.18649948451759,2.56480642337292
3.37409120852762,1.28593515917101,4.70166842070855
3.08638610398005,1.12327400348521,2.76565503497949
3.27997580470712,0.998038608985672,6.60337245082751
5.49710065339303,1.06857529995551,3.12467938052506
1.87403477079345,1.00387223283762,2.81297958438013
2.47526472065061,1.09791712884131,2.83341833116549
3.98575661721553,1.09178594056897,4.84149461335268
3.22840083236857,0.912535690833837,1.58395563131478
5.17189752411823,1.07122626295141,2.23328420022532
2.57564738146679,0.990323118099844,3.43776079868119
3.27978163135153,1.14395412399745,2.53191014234944
4.03023335395954,1.02385464106303,4.70660809850312
3.78758498647701,0.860366181108869,2.08323389771366
3.02825653416336,1.12507895301815,2.82895893275759
8.34160290054556,0.962837975618122,3.39421710933113
5.83781184191333,1.02925499641432,2.86807867604149
11.2843753727774,0.861411588102945,2.69281661601761
5.99996569079725,0.955040913132642,6.7053807233972
3.5522639621566,0.953938126815302,5.16423469954328
3.06863158710672,0.85656009026572,8.59287786138872
4.5982025581826,0.864828154680062,5.00947450115437
4.86157770510392,0.91868063441064,2.63057124487928
3.52773113962671,0.856083788430283,2.18667954937353
3.76275231238617,0.888091960080885,3.42479990495946
2.55628739279738,1.18440631569132,4.09984038921802
3.86415935331379,0.882257763791071,2.39660443205615
2.844730573684,0.988053389387174,2.84331026817287
5.03452746403236,0.881306685084981,2.24723941463612
2.67909609082572,0.821780323278729,2.93366656150018
4.33826858761294,0.841657109879919,2.3641541529268
3.40782709729295,0.882333685985764,3.76718626900642
4.27326098903121,0.888090798037177,1.85858674081571
4.18903533672953,0.921359012116909,3.02239011675231
3.45291180415907,0.849761095224139,2.68057503717426
2.83786648915206,0.762555432386493,3.33377690649607
5.25745412975573,0.73905641645166,3.47459315541052
3.15889973586122,0.825410764627443,2.61162245289089
3.27590183702589,0.770841876019257,1.95028956417418
4.373264767284,0.851019297204162,3.5381073352073
3.21207130487135,0.735781218240074,2.32859332195791
3.86149329185677,1.00592344410149,2.26103230706125
7.41500732795494,0.950339625044836,3.12025143338971
3.52453510622314,0.834978671187746,2.03659830595618
4.51143095426954,1.00226907485127,3.29897261779716
4.392712038112,0.866025115727866,6.04061158579922
2.78039016975953,1.04540595267528,2.58896964411923
2.24325885457864,0.910336626202253,3.34551526649889
3.7105302435017,0.773305453703608,3.28021119373266
3.50222451670992,1.11132247051374,2.47955390775213
2.88671996326679,1.04406882614944,1.71691718679078
2.12827748455816,1.00787090318502,2.39238440759765
3.04381863491837,0.872060787076649,3.20137476006884
6.26361383321819,0.924107678811389,2.23217081849876
2.73275306631172,1.04789296337931,1.71553725169837
2.55212189018687,1.08691401816706,2.21756128574183
4.40459162843023,0.929144664661443,4.94368338851744
3.97835038506039,0.938331027057927,2.14192337572565
3.39287912018775,1.06576870349197,2.14925843636409
3.82655503871885,0.814049859378049,3.53247346138232
9.67777341023643,0.987602265676613,2.91931356870478
1.98760904292908,1.02647608919574,2.90619405038544
9.76618505005346,0.974570995524758,2.59402673588129
16.5993084764738,0.999392627787445,8.246338374068
4.34194478623975,1.08614130460328,1.6583298423189
4.80546043524477,1.00100117647364,8.14884717495891
2.5753416047753,0.889736686443402,15.0663076958629
4.53648225357934,0.918859568171118,4.05059901470858
3.95568301730337,1.19450322729745,4.04950482174609
2.02461147568436,1.11764848652508,1.88614218853402
4.32092655818297,0.874899627237608,3.66104272117802
4.93069335876295,1.09850630932606,3.70335277984768
3.00257185747066,0.973764231380261,1.6804630278613
3.15185404039737,0.9446839091229,2.98239362222496
3.07861921861393,0.83865511257633,4.28388843019088
4.06099000312795,1.01444374445254,2.47457421783216
3.00781376819815,0.926751771618563,2.54436830938666
3.86468953613649,0.967040739092693,2.14488901905858
4.27011402491031,0.926719822864455,3.32893636278016
5.16054169463104,0.947664879811436,2.18989858505976
5.75381850976992,0.979334554606458,2.86779501116634
2.5284629856811,0.985325661701435,3.5671917584134
6.43816817731549,0.973805972925902,4.01747271574202
3.28633193204113,0.954174490261983,4.71718433752867
7.09680416742388,0.959663181577588,2.24595756671348
5.61764729855035,1.03776636539644,5.04278921296652
3.1701343303354,1.01602522775849,2.68440833768983
5.55349929877756,0.94506968084621,5.87650654231826
4.71799426515154,0.904606735606831,4.86613588173108
7.32451877830362,1.00092362274971,2.37909189722502
3.36574100881588,0.910687129639397,4.52770015574228
4.81095895996294,0.995618588333058,3.61225051356474
4.96113107152268,1.10277698418167,6.43856517218429
6.09723383451674,0.966565200466965,2.62654795972826
16.1505366794333,0.994444446644006,4.05567013430624
5.22976415457827,0.876178861270754,4.27396708002384
3.95541332227758,0.933866508032483,4.60981779090765
3.91126652779186,0.995234904752015,14.0370019175192
10.1223894510744,0.903189135635215,3.82939597086107
2.98263832689564,1.06921508454064,3.12970355344144
7.04624247798319,0.96412168239427,3.1796044839622
5.36214131096767,0.905070338007237,8.09400586240564
5.07582331658079,0.947905884000645,2.38519991761681
3.76871259480916,1.05974872146686,6.05494650679141
4.07253363922686,0.856062418185146,4.44197503925782
2.40305204308201,1.14322265281125,4.24797107281861
2.90815820959943,0.995353486301413,3.21600168179049
2.65251805594059,1.05938285201127,2.89979885987694
6.1651679901226,1.03772482636424,1.90362962374649
3.93732064143446,1.09430307293235,2.28549598424053
8.71756831521608,1.17563980635329,2.32104753609394
5.0515624470003,1.11153756201252,5.60042966259221
3.85930624964072,0.993159161758863,3.58993091449238
2.54174427305735,0.923606115012477,8.70562595233659
15.6777344560985,1.05146736515949,4.83602776661716
10.5328937259758,0.963859736806455,3.27279261107771
4.33516603809856,0.956269881773712,2.01608627574169
5.42713632170199,0.930320616014225,14.4898803772245
3.40569507173715,0.982799316290131,8.91949256826473
3.06938840436563,1.07249799933941,3.61926739744472
4.23825920223806,1.0580587439033,4.13426187999269
4.32551909855198,1.04136205025824,2.74148137432758
2.26307272231539,0.973198026519413,2.88303406375747
6.85515565883294,1.03229693656238,3.76232788923157
4.31753804082611,0.9751636758578,3.84473133366709
6.10561967341072,0.93853733976763,1.86778792047323
3.78269694156688,1.22557475296441,6.03058340241271
3.16620263642015,0.950400917942549,3.53209049172519
3.09297572979427,1.01649253623429,5.00824488413991
3.14061457819943,1.19539509844564,3.31288337219194
3.13380791410202,0.909489377034342,2.50618306414795
1.93835223888914,1.01516353191448,2.71302262934389
3.93546697196556,1.04991707598634,3.0846242775948
2.4712721257548,1.14439553749914,2.28188975185864
4.05783362584801,1.18845614085489,1.68965212239263
4.45814027288226,0.93677649330766,3.49841498560681
2.49933953909192,1.0339882917915,1.93220549806598
4.06450728071604,1.3311457341731,3.79451349868597
4.6264704239603,1.30012377067883,3.61104821807727
2.39543114499049,1.12854504126403,2.15190866300785
2.41455363717766,0.889340538465865,4.10105993923114
2.31078413913417,1.13710581618118,4.46674339983755
2.24663355450007,0.946071337175739,1.87119193649299
2.72642595954694,0.985531899098661,1.79981772364506
5.52861500842562,0.854423485710461,1.85781996611471
5.65716211473309,1.02623089116918,1.70856975202356
7.61343968397609,0.731480543773334,2.3251501293756
5.96945706107747,0.999584200367536,4.06023508121872
4.23150895283422,1.08727126456507,5.00227463154852
2.83940777699784,0.801239948609129,4.9019381904831
3.76746884819349,1.00662305953165,4.21206677877117
3.82240587644964,0.83506433567425,3.06373734871608
4.53021076975533,0.987116477760852,2.07998406780715
3.08540134683864,1.0490481813587,3.19740134750941
3.15062121219607,0.921632356583778,2.66550105502022
3.58472550535078,1.22301866620227,3.85328387602915
3.28800350196966,0.790225297303589,2.70048667561405
9.25963360968818,0.79385006056782,2.25579445537239
2.29822679044889,1.06310119440007,3.41951773143268
2.42770674303828,1.14365039339551,2.10251077107209
4.17595079336204,1.15130757271385,6.6888171725105
2.82844615362105,0.87094121865959,1.96006352093678
3.52592003423902,1.03827751302365,1.87734163700067
3.19691345630186,1.04204121091709,3.99352335635256
8.22189895529981,0.871876245983037,2.19796121967814
3.12022579037834,0.991077442050349,3.03547918712071
9.75241268149284,0.924170761385576,2.68468102133468
2.2425706530934,0.888884627195813,5.9401596425904
3.91825081891654,0.865880433419252,2.4781982218737
2.3986503869722,0.809240559511725,8.14661599884616
2.45058705441544,1.00011706292327,1.64181846940541
3.8148538192056,0.943488837530065,2.81562542768715
4.68569840069429,1.00604621627155,1.64016647733203
3.50291850213426,1.03065657608844,1.9780953292645
12.3088950117124,1.06534305233337,3.1351279855767
3.60445266553866,0.968097255968293,3.9053199396807
4.20270194917985,0.826658659740821,3.01522882435452
5.87624078093556,0.953723248659882,11.4982707457656
4.27009701337133,1.05259314502016,2.98942914822366
7.11833511154283,0.952448863251746,3.02204335965592
4.9696624522113,0.971924406710933,4.95603437199384
3.47496495914515,1.01857782831471,3.75410138835737
3.48019106608618,1.07655318873248,6.26944900692914
4.19436243030228,0.825661081319986,4.3084808451906
7.14053062359907,1.02025958118773,2.93595059761342
4.23716941553023,0.958026138691969,2.89496431324539
4.31130937769773,0.85312310897326,2.95320473407285
3.28804109345312,1.02850494307618,6.49312016239966
3.45940843816908,0.980870927760345,3.51397992739238
2.8964842035886,1.03613360066626,3.2186618928398
5.45015852932747,1.06505008200531,2.59631595204639
4.60387469541231,0.951450416034178,2.77176191568473
5.96328736861499,0.949151003285522,2.37719805735708
2.99250326799246,0.826032119626758,4.36453040445974
4.8862746120039,1.16412772487836,3.72012786240844
6.55083870173136,1.20938600966552,4.87310682013511
4.44355957507941,1.16672128811951,2.02771944204412
3.72334194880993,1.20151851814429,4.64659022493352
4.21603514082297,1.17211398055724,6.4429496007071
2.36560593303901,1.06897682816667,4.09987637594497
3.72059504051637,1.01791055159126,3.41000682845438
7.03557228165306,0.929947424354421,4.00049686685596
4.05702264548582,0.962782605611056,1.80425714111726
2.85245533461932,0.921486034587929,3.23970785501908
