len,width,area
2.09045760635113,0.627774694349591,1.13458659420486
1.78918377642034,0.726870742971955,1.06735895916069
1.52441564629345,0.72046166426917,0.945540687530645
1.99166239571823,0.674124556262014,0.999191433298181
2.5007087733064,0.656453928620117,1.41166353987527
2.44544593971705,0.73760704323659,1.56062548141545
2.20415668418921,0.640749872401886,1.1001074419449
2.46958132864433,0.633097300334651,1.23358494371787
2.44859987991136,0.600574944670505,1.25029147761857
1.78433783841218,0.649704028409646,0.964138479091192
2.13953342685238,0.695694213464522,1.17456721112645
1.73293600044417,0.689107885224145,1.00360249668304
2.58786845786639,0.70917903685635,1.60036035985116
1.73138390041625,0.75900427984762,1.10727799696855
2.51453409488421,0.743146262550048,1.45945832807494
2.12721512848637,0.684310492782611,1.30424461724573
1.5228471378659,0.674136949699453,0.827342645977193
1.726114213621,0.812752283871086,1.14006097385701
1.74261000970825,0.841566854186846,1.20677220781893
2.80304941701815,1.32793089537141,1.37761100376062
1.91170339070706,0.985813381012703,1.21937301463798
2.41764097478783,0.7474062879718,1.38826519454841
2.54441139088283,0.760079655788992,1.6705702851193
1.67180926226848,0.737755349872327,1.04570665840499
2.82177917938272,0.77419756242231,1.87873546993195
2.49250512928807,0.661657580088197,1.46593389647821
1.9621813800418,0.607275124892651,0.982030142605928
1.62699335358806,0.617317361925594,0.83896809916616
2.39528900396975,0.656691090291415,1.3634785121383
1.74236573551587,0.823453891141723,1.18070438835886
1.58346442338528,0.638948562521141,0.876650631689927
1.51225236959392,0.735486555431808,0.95643689843984
2.31074052995031,0.593261762787038,1.18308908265301
3.08508525830278,0.775040726963819,1.89559123373809
1.6017232157034,0.740787983502095,0.920197980700221
2.80516525579759,0.722798248055379,1.69293470482447
2.25833934131794,0.692236842691954,1.264016999945
1.5817689138411,0.649146757915593,0.874165099302485
1.51350141738986,0.716683217616124,0.882085744066732
2.87615145387938,0.704653456484713,1.77653884488815
2.82772553522644,0.619044891703965,1.38765875050707
2.40907429593407,0.706282165603199,1.54391081881588
1.87694151849703,0.766421691395917,1.15735356107804
2.29590560198632,0.714670101100901,1.27081308929451
1.9099369323834,0.711445191553543,1.1834917272133
1.81120039555074,0.598265269367836,0.939522754854318
1.71568438122157,0.673376538290939,0.916726390657394
3.37742795226745,0.619799488351221,1.78062641474109
1.76503342936854,0.678202169710095,1.03239551354332
1.88713905590583,0.624949096643339,0.964611373224547
1.54481289495908,1.00188449827846,1.09834835439905
2.06181189300271,0.599274942534741,1.04956731439801
2.20533447041644,0.646503237291319,1.10984724612242
1.84743964965674,0.694142769988153,1.0795030857015
2.10043159301241,0.669827745610877,1.20398859055756
1.61390745286378,0.740349528968942,0.997571997681834
2.41171477346301,0.593470700628239,1.62757466584182
1.78375645413198,0.61719459234179,1.12842927240308
1.45985709395891,0.675557660103591,0.926448475623707
2.05626851552094,0.807148886242742,0.836465074536249
4.59312294015075,0.683052218681961,1.39713642683127
2.00994952606306,0.649240616012193,3.07348098239109
4.17566310337703,1.18336438301892,0.958637416510497
2.08915066413759,0.967149296935596,1.95458215630785
1.94305473697892,0.473954233373751,1.16473099812546
1.86039427197042,0.743717453397212,0.769462549372023
1.97431318176142,0.688764467215346,1.16493167017309
3.55015295363209,0.718849452020197,1.20776535643139
3.55908558206988,0.643486841606957,1.84368531217075
2.6220971064884,0.730873750729361,1.71635575859563
1.78530650274904,0.648790312523435,1.68244827322883
4.63759215369501,0.732396604713023,1.00581380757459
2.28583288151894,0.720428864601256,2.84170337343965
3.09079135342325,0.767431077227406,1.3942056851855
2.62432649625899,0.654949722742753,1.4952987627027
2.61094662254698,0.735098673767033,1.52503906921214
3.19575391299437,0.733275426122426,1.63968073820377
1.90775679183603,0.572543039990975,2.03588438849822
1.88954973495123,0.622610714799098,0.945974417456581
1.7441992820449,0.666201616368205,0.974301782882706
3.66624466123838,0.662782689075861,0.957355939620395
2.82567608174852,0.587124900094494,1.84545504503932
2.04627626625024,0.656944377428231,1.34009075252222
1.40067884598374,1.14598505819352,1.20057001704457
2.8371908082826,0.582563267697089,1.90387629770636
1.91519668514195,0.663218627687055,1.40545007163075
4.07072883491216,0.931058810392516,1.05989374080909
2.37866144306098,0.681930705079213,2.83844900042409
1.57357725927579,0.730982519621019,1.40706834542567
1.44543170467091,0.676569258259559,0.968391914530666
1.74257405501987,0.581559781401696,0.814846578527834
1.40900213546228,0.761607348090775,0.871595711652539
2.59987218587686,0.749080368038689,0.869288912047813
1.61432803405323,0.80257899138216,1.32905360795694
1.64778658252429,0.679347885628081,1.02492785418984
1.90079410592843,0.576848090909076,0.91645847618886
1.53909053719769,0.691666749066294,0.886642001441137
2.58361495547043,0.709205679100831,0.890494282994205
1.87778405168729,0.55387449712874,1.58493744649706
2.47821149226518,0.788418982021315,0.879984728137768
2.1269608526596,1.08910674690335,1.35207189451745
1.74481164641332,0.730826821379601,1.23799217456114
1.41391784775417,0.771827001298502,1.05624984811339
1.64262425000012,0.621381220045187,0.829307753389935
2.07944888207401,0.687673381854815,0.870247404767113
2.23360464706194,0.604139344424167,1.20725339966998
1.87642583537593,0.569417558838363,1.11044207061887
1.68596367475822,0.543749107105275,0.868068289026666
1.94747640596876,0.515058121427497,0.802832193552854
2.06019269245277,0.670933939360752,0.811997342083519
2.06365243450968,0.534440249305897,1.12459882969638
2.00408146909445,0.678037802194557,0.920578222568165
1.57893831816964,0.700532306543904,1.0748061461428
1.88252470390141,0.644608940088465,0.91270625937068
2.39317679330532,0.758487965307386,0.948949337058329
1.47886346841757,0.683208091431011,1.52115409869968
2.02127886974096,0.711427661108279,0.826088858714105
2.09376539494484,0.585469410482004,1.23096032052868
2.05042438097278,0.725136044088255,0.898911564328197
1.69555062028547,0.654576089590446,1.25709637863051
1.63511704732916,0.629466935508295,0.934253337745202
1.78070940888008,0.716968150219665,0.872559755039842
2.4497679380854,0.642905612755881,1.07402977759828
2.12653871154931,0.658531385720588,1.33686923739534
2.78124688202835,1.35998296212214,1.15497006126859
1.84733480956484,0.645614369066386,1.64951806040151
3.0265841980323,0.723711504662355,1.02105568531681
2.23022189808127,0.725254022048664,1.90080278162254
2.38150629878913,0.587587000509669,1.41337727749606
2.73625417716155,1.51506739847897,1.16565709728135
2.16694692802554,0.717701542365431,2.44876378108956
2.22370032414773,0.643957593364938,1.33914282196295
2.70005140108821,1.35783582165672,1.17901034803676
1.48524508957847,0.732049400026044,2.37945177347137
1.894753480744,0.644192618590296,0.926286118734068
2.99013107479233,1.01152447264667,1.05331038042035
1.94806479749365,0.753528324186195,1.42647104765095
1.53265900911668,0.705811522850414,1.24456358881637
2.12116653513471,0.764067537261944,0.928286105849398
1.90807844509229,0.636786229633137,1.29964102024411
2.45026906321448,1.56308685894607,1.00560910369634
2.17480167325325,0.623942688456627,1.80287078286639
2.16090461289217,0.615119433237554,1.10873457033686
1.66269404858877,0.609810709388726,1.07553734116337
2.88049031248431,0.709726213416842,0.871617549932161
2.86135627870581,0.691365175331992,1.72517253341833
